time,ecg
0.708,0.20606209441315612
0.712,0.2131269882272456
0.716,0.26004658156374616
0.72,0.24516217938950752
0.724,0.26501228292991524
0.728,0.2571677861562924
0.732,0.28854098482960044
0.736,0.2764089358912513
0.74,0.31083918780657305
0.744,0.3158218579750062
0.748,0.3054164865325046
0.752,0.30090891142847825
0.756,0.2959736061694288
0.76,0.2935841619339336
0.764,0.2925598647162111
0.768,0.28207391939529747
0.772,0.2821383088191949
0.776,0.2528793745362725
0.78,0.2658618874341488
0.784,0.23384763259364102
0.788,0.21728981715036383
0.792,0.2144414258948354
0.796,0.20074981411336218
0.8,0.16459249697969305
0.804,0.16262176875577375
0.808,0.13136283959647613
0.812,0.13231363438004395
0.816,0.11920829994786797
0.82,0.11556793950598515
0.824,0.09246385415296199
0.828,0.08334244744280425
0.832,0.09121642340574171
0.836,0.08898788271229727
0.84,0.05016056544323143
0.844,0.06143574423283644
0.848,0.047824989966475676
0.852,0.020061205070423273
0.856,0.023796724214130722
0.86,-0.0036018418195517196
0.864,0.025535569101127257
0.868,0.007754520846784697
0.872,0.016625958751997977
0.876,0.038245243047164444
0.88,0.026145616482854683
0.884,0.0005995064754095985
0.888,-0.0034353903700125926
0.892,0.018247204823166458
0.896,-0.005824859659676318
0.9,0.01324392663186387
0.904,0.02997187320947494
0.908,0.008790172863509811
0.912,0.013416282943138416
0.916,0.0118926763915376
0.92,-0.004644368649808578
0.924,0.003605595483419063
0.928,-0.009033369389579781
0.932,0.013297395156786336
0.936,-0.010554683391015925
0.94,0.007229425702912634
0.944,0.01147865326411298
0.948,-0.004798417143066306
0.952,-0.007124264615853179
0.956,-0.0016351000742659196
0.96,-0.008879984914514813
0.964,0.001595566257977053
0.968,-0.009147313832006974
0.972,-0.008429748534756542
0.976,0.005480230678416036
0.98,0.006183702680991848
0.984,-0.0029287899397759587
0.988,-0.016458282840831746
0.992,0.01171598406362855
0.996,-0.0044722983646197905
1.0,0.020644283904493743
1.004,-0.0012843763720610756
1.008,0.0014317530802268926
1.012,-0.004181693157735576
1.016,0.0026778256118975855
1.02,0.03519242166851188
1.024,-0.002761136898225425
1.028,0.013975802580553824
1.032,0.0028733958255047322
1.036,0.014848477561073095
1.04,-0.014524399168528778
1.044,0.026652120723341555
1.048,0.01395892564515528
1.052,0.012379843684468551
1.056,0.029983104041265512
1.06,0.02985101453819958
1.064,0.026078930202948766
1.068,0.02415985232464949
1.072,0.07903796578052913
1.076,0.0721738421318327
1.08,0.08265032421411073
1.084,0.09790543006935076
1.088,0.1317058539520606
1.092,0.12445461968527056
1.096,0.14577236523449882
1.1,0.14293122371267936
1.104,0.1371432392287335
1.108,0.15832589879165893
1.112,0.15620140357766915
1.116,0.13078392037042277
1.12,0.1267071885395594
1.124,0.11539559018827934
1.128,0.10487449169283762
1.132,0.10561974209699752
1.136,0.0683926686149714
1.14,0.05491803800434502
1.144,0.04436804198163382
1.148,0.02619197624005218
1.152,0.009584014835820977
1.156,0.0210034433968512
1.16,0.01933582748158115
1.164,0.00982686474295275
1.168,0.006032745107025495
1.172,-0.004576921045297624
1.176,0.005370923333046621
1.18,0.0034898173727351614
1.184,0.005847444887537916
1.188,0.0038934386007840383
1.192,0.004320791763800459
1.196,0.013405125261449503
1.2,0.0058422721286691065
1.204,0.0048710112313783485
1.208,-0.017390980819856277
1.212,0.010552386106764436
1.216,-0.0029704848160250134
1.22,0.0007918012016514573
1.224,-0.01275313747847969
1.228,0.02077220690223416
1.232,-0.0252712793327556
1.236,0.013006637285888096
1.24,-0.0014035923330526492
1.244,-0.03358997508290369
1.248,-0.011475481224859006
1.252,-0.0542699406902736
1.256,-0.11796305916438701
1.26,-0.13169173033318862
1.264,-0.14028253483270497
1.268,-0.12125370262834036
1.272,-0.1065306947726988
1.276,-0.06617040383371657
1.28,0.06402161219277397
1.284,0.1751189064454817
1.288,0.30637169570931905
1.292,0.5247137213496753
1.296,0.7289303612539776
1.3,0.8930092010575108
1.304,0.9826894565686285
1.308,0.9739473658698996
1.312,0.8634702400045224
1.316,0.6875632020925162
1.32,0.485440352326106
1.324,0.26312726558342353
1.328,0.12474422739470534
1.332,-0.005199650876462096
1.336,-0.1154724770276377
1.34,-0.20123997057232038
1.344,-0.22658178409111476
1.348,-0.2274833798319281
1.352,-0.20678236278259873
1.356,-0.14621978001648117
1.36,-0.0808107475177964
1.364,-0.033012488709982545
1.368,-0.028253435058962953
1.372,-0.017782101129731144
1.376,0.0007503616154308354
1.38,-0.011281311518499313
1.384,-0.018776881764846078
1.388,-0.007145738312065112
1.392,0.005586100445700987
1.396,0.01737403032419008
1.4,-0.004721691589189161
1.404,0.0017825610860628814
1.408,0.0053988455768144376
1.412,-0.0016343199905838957
1.416,-0.0011862463569151651
1.42,0.010933984891084356
1.424,-0.0025826186871607607
1.428,0.0038817319089764647
1.432,0.012102153135830577
1.436,0.020387138435019866
1.44,0.005563314927749124
1.444,0.02353699709911068
1.448,0.016699028945292505
1.452,0.02821578931965997
1.456,0.04913273441519733
1.46,0.04747956961313556
1.464,0.07269902567962017
1.468,0.0639202454482183
1.472,0.08381123193836593
1.476,0.09241826953281938
1.48,0.09550578052412004
1.484,0.09443452555922159
1.488,0.1192146125503623
1.492,0.12824852556591756
1.496,0.14169904670852812
1.5,0.16320395832606094
1.504,0.161625884723002
1.508,0.1819311549288769
1.512,0.1949817801022042
1.516,0.2166780016007438
1.52,0.22513343397824576
1.524,0.23865126616679047
1.528,0.25894721891301814
1.532,0.26390778713377333
1.536,0.2778515732611649
1.54,0.2745827872642467
1.544,0.2837435543845183
1.548,0.3169584375892013
1.552,0.29224735738029334
1.556,0.2789263376434665
1.56,0.3022643690108937
1.564,0.28872105585298236
1.568,0.2933599777088367
1.572,0.2834020663465559
1.576,0.2815505156502127
1.58,0.2653390047942414
1.584,0.253055896484202
1.588,0.2546807845488952
1.592,0.20799776475296652
1.596,0.2032093944120033
1.6,0.19401692640264692
1.604,0.17086833048816163
1.608,0.1684547728356785
1.612,0.15302709027006872
1.616,0.15438913611922028
1.62,0.13001681002111695
1.624,0.11557677242025688
1.628,0.10137023203299547
1.632,0.08284651924174669
1.636,0.09126793216495999
1.64,0.08428829343850862
1.644,0.050746174541105846
1.648,0.0706026221802854
1.652,0.04006613986352475
1.656,0.03243715126239607
1.66,0.03865131412499719
1.664,0.03423374599018855
1.668,0.023267816406871065
1.672,0.016506663633938778
1.676,0.028246871576666777
1.68,0.0073516714480584685
1.684,0.010409688331514778
1.688,0.02594554419967174
1.692,-0.006106010562782528
1.696,0.0012353149025374826
1.7,0.01488701301388645
1.704,0.008947631961077828
1.708,0.011823412629153153
1.712,-0.010976702938666618
1.716,0.004959108424353807
1.72,-0.0015040752631593484
1.724,0.023757082985006273
1.728,0.00888020981985114
1.732,0.00037176151197920043
1.736,0.0033062005690058685
1.74,0.000876900004338628
1.744,0.007238037740778751
1.748,-0.008380214801426101
1.752,0.013786102494903876
1.756,-0.013149770410137488
1.76,0.0021209687665447166
1.764,-0.008192103734882933
1.768,0.0004644789834963054
1.772,0.009905878638738586
1.776,-0.017105339605749042
1.78,-0.001682092087535707
1.784,-0.0143887351048478
1.788,-0.0027877130542450566
1.792,-0.014419728903670806
1.796,0.00162073343939964
1.8,-0.0042597321223734495
1.804,0.0074725881994494635
1.808,0.01228658032124634
1.812,0.00010734346019340546
1.816,0.008937559880577898
1.82,0.01382620509585947
1.824,-0.009217952605574712
1.828,0.01435602123197509
1.832,-0.00035703808114935395
1.836,-0.009759443810423086
1.84,0.003031425251109921
1.844,-0.0006331015778072146
1.848,-0.013909342264108553
1.852,-0.010723667190803997
1.856,0.01687193219325321
1.86,0.003631219720733568
1.864,0.016214839616834113
1.868,-0.0019160932322091597
1.872,-0.004484920447467558
1.876,-0.011429886380496652
1.88,0.01773820122377017
1.884,0.015820919821674728
1.888,0.012523711944643096
1.892,0.014999344322653336
1.896,0.04213254893360167
1.9,0.03872720472059258
1.904,0.0501361947623598
1.908,0.05857429238610511
1.912,0.07440607889727917
1.916,0.09846120838187775
1.92,0.09316318871679641
1.924,0.12159120416984577
1.928,0.1420474324106748
1.932,0.14081325804512318
1.936,0.1581786582056074
1.94,0.16338107065761615
1.944,0.15753595125241485
1.948,0.1379506818971099
1.952,0.1344762160963764
1.956,0.1270929706433318
1.96,0.10580659195751882
1.964,0.0912401388617432
1.968,0.07611850744082922
1.972,0.09310287281454432
1.976,0.05188283348584141
1.98,0.053619547983375704
1.984,0.02421518827479522
1.988,0.04160601467669532
1.992,0.014121222337819886
1.996,0.01324121221497229
2.0,-0.00953191177966402
2.004,0.017097858846345924
2.008,0.017231715103881128
2.012,-0.009374019133899398
2.016,0.013308666638375106
2.02,-0.01242278490832031
2.024,0.00688445773664825
2.028,-0.0025536019110055114
2.032,0.013546386510873644
2.036,0.0025929452629111726
2.04,0.009368797274578811
2.044,0.01240580336423318
2.048,-0.0028960949454757013
2.052,-0.000283095446233439
2.056,-0.011116034972569083
2.06,-0.0030405081481398484
2.064,0.01907642146308277
2.068,0.006784213017032267
2.072,-0.013062667956895053
2.076,0.008775038131787309
2.08,-0.014619444567638841
2.084,-0.03041265452364228
2.088,-0.06407920436266729
2.092,-0.10042816022477037
2.096,-0.154755557283879
2.1,-0.1353709244396095
2.104,-0.15350611374822085
2.108,-0.07689397982689454
2.112,-0.015929895326879873
2.116,0.08888716970624361
2.12,0.2132593084834122
2.124,0.3915854541551072
2.128,0.5802908729092122
2.132,0.7819273933667445
2.136,0.9371512427094414
2.14,1.0179364666816981
2.144,0.962987846448563
2.148,0.8062195959658517
2.152,0.6195559345466406
2.156,0.425572391001635
2.16,0.2472043627713908
2.164,0.07414444914442073
2.168,-0.020911365668552236
2.172,-0.14149149551621118
2.176,-0.20969841382604448
2.18,-0.2578541209456837
2.184,-0.22218360962002745
2.188,-0.19206758128946844
2.192,-0.13564130416087067
2.196,-0.07768329651757123
2.2,-0.022979748305051388
2.204,-0.010694541573482555
2.208,-0.014135150687446951
2.212,-0.006516534208579862
2.216,0.0143260108418498
2.22,-0.0015660390753741574
2.224,0.0067612345131342075
2.228,0.009578621233757217
2.232,-0.03221019807712798
2.236,0.015184631388889647
2.24,-0.005280849800082406
2.244,0.0005061868632174125
2.248,0.02057449016737147
2.252,0.02095614590252551
2.256,0.012997478522091658
2.26,0.017259000178343635
2.264,0.022030182780175333
2.268,0.029250929540706676
2.272,0.03370169186868492
2.276,0.02291738181655825
2.28,0.018772455038611705
2.284,0.028548787925528833
2.288,0.03802967830035893
2.292,0.04263632516817204
2.296,0.04024826924233897
2.3,0.06276903601313757
2.304,0.05160217580749464
2.308,0.0778683169941398
2.312,0.08908984549310565
2.316,0.1001456215587727
2.32,0.11967324502040069
2.324,0.13121434542354862
2.328,0.1597288315034688
2.332,0.14628991278752257
2.336,0.1685792240305023
2.34,0.18245312319359583
2.344,0.19651733963309814
2.348,0.19655018711547675
2.352,0.21135309863203916
2.356,0.23665805085537978
2.36,0.23344514271058325
2.364,0.2574703363121569
2.368,0.2647446597877121
2.372,0.27726395163878836
2.376,0.29904357424540295
2.38,0.28272849388133015
2.384,0.3062077965530401
2.388,0.2939255043844049
2.392,0.29538942079109975
2.396,0.302816778999588
2.4,0.29184241724910864
2.404,0.28026795904068996
2.408,0.27838610690634746
2.412,0.2556378855466066
2.416,0.2671082829084552
2.42,0.22092622169978304
2.424,0.2484246173252509
2.428,0.23245408872070936
2.432,0.2284410960668458
2.436,0.219951366049117
2.44,0.19297534975030306
2.444,0.16280810484892896
2.448,0.17643026681622537
2.452,0.12870624062716293
2.456,0.10802188632886803
2.46,0.13255918106033274
2.464,0.10771591394566284
2.468,0.07136341257880371
2.472,0.06579803152183157
2.476,0.07493584002689366
2.48,0.05164952472487414
2.484,0.04486516525740829
2.488,0.0644014339209265
2.492,0.05963228435352545
2.496,0.03379336747158156
2.5,0.025710740076704038
2.504,0.031791782704650384
2.508,0.01330832122308521
2.512,-0.00667543210738172
2.516,-0.01478884127049628
2.52,0.009722766524688736
2.524,0.01729249318800343
2.528,0.006981621573390819
2.532,0.013556210749299849
2.536,0.013435217670646784
2.54,0.017285349527055658
2.544,0.004550152391021101
2.548,0.004854150317924393
2.552,0.0012553228942364298
2.556,-0.0013344562741872588
2.56,-0.014764559610036015
2.564,0.012446178614625537
2.568,-0.0032891259797703494
2.572,-0.003998956752954957
2.576,-0.00510937744272829
2.58,-0.013176609895772916
2.584,-0.000688153420129048
2.588,0.005286588312005257
2.592,-0.0069639745003882165
2.596,0.010440201131517517
2.6,-0.0036380612810726362
2.604,-0.015293712995318396
2.608,0.013760236799009513
2.612,0.002000992083327764
2.616,0.008644276451767527
2.62,0.00887654854062208
2.624,-0.009455607955654284
2.628,-0.005215371443386256
2.632,0.01034542795927786
2.636,0.018353913912133393
2.64,0.0006340352213853311
2.644,-0.006271115948077056
2.648,0.016823882475763163
2.652,-0.006265922459793586
2.656,0.0032899382249394946
2.66,-0.004277662297257552
2.664,0.002690870495233534
2.668,-0.009454346876888528
2.672,-0.0037463094919209057
2.676,-0.006272359688325946
2.68,0.006623687158688259
2.684,0.0016349117420714743
2.688,0.008807760634587396
2.692,-0.008245920561049095
2.696,-0.0020613885645480554
2.7,0.0062949395478027175
2.704,0.0086709530471912
2.708,-0.014303892628845127
2.712,0.0034531349197218482
2.716,-0.007653073785020202
2.72,0.009907189890831902
2.724,0.019952770159117363
2.728,-0.02394467324989593
2.732,-0.0031396524476776182
2.736,0.007880103348940374
2.74,0.007794722765135879
2.744,0.02080496406245251
2.748,0.016986295897660993
2.752,0.017113118000621076
2.756,0.020023184007335805
2.76,0.027852620699915103
2.764,0.04349450046193875
2.768,0.0579534472625142
2.772,0.08127502184160725
2.776,0.09032888582378303
2.78,0.09978914249847297
2.784,0.10975615896291295
2.788,0.12468645910753717
2.792,0.1354515670758352
2.796,0.13983762075755857
2.8,0.15666397835877444
2.804,0.16241684022929329
2.808,0.1320595357075099
2.812,0.14674404718146603
2.816,0.13146150898495815
2.82,0.1133101962507349
2.824,0.11259747993607426
2.828,0.08110359970611188
2.832,0.07268756727284292
2.836,0.0567426230215356
2.84,0.04422499222456756
2.844,0.03817420113760869
2.848,0.02560381608188684
2.852,0.023003886229692593
2.856,0.0063469999838270345
2.86,0.0026573588707340477
2.864,-0.0006331629945908659
2.868,0.0003764593550760415
2.872,0.01271641654159112
2.876,-0.0030053908643133936
2.88,0.007510655630522313
2.884,0.003240680786820693
2.888,-0.004074510494354035
2.892,0.013283704960351462
2.896,0.007466753686224556
2.9,7.451207551757618e-05
2.904,-0.0007817460841551445
2.908,0.0009522494288736425
2.912,-0.01528889926387874
2.916,-0.008252700596294299
2.92,0.004589672900009516
2.924,-0.016003719394695533
2.928,-0.008179465239835836
2.932,-0.006332160202905673
2.936,0.022020448634322943
2.94,-0.010690174257447132
2.944,-0.025909831332315614
2.948,-0.07454487539142488
2.952,-0.09842633521079942
2.956,-0.15065534212973797
2.96,-0.14975253041186998
2.964,-0.12802527491753413
2.968,-0.10534980934941177
2.972,-0.018996689098445114
2.976,0.07712144533987118
2.98,0.1947711726501552
2.984,0.35918945393759144
2.988,0.5579532189628889
2.992,0.7620406943121127
2.996,0.9212264343562842
3.0,1.0030259088084543
3.004,0.9583008578831252
3.008,0.8479479009569872
3.012,0.6562350027010461
3.016,0.4365520790068018
3.02,0.2436288670093595
3.024,0.08619176281240333
3.028,-0.031873321358644104
3.032,-0.1319082742792833
3.036,-0.2119620069434489
3.04,-0.24844137113499146
3.044,-0.23202940404288996
3.048,-0.19099479580210132
3.052,-0.13824676272106853
3.056,-0.07682153352125064
3.06,-0.04502503947507523
3.064,-0.02398208519661104
3.068,-0.005771744159145434
3.072,-0.007136099917931031
3.076,-0.007162641036303383
3.08,0.011224889644222196
3.084,-0.00279022280453788
3.088,0.019931461884895942
3.092,0.00820764305027769
3.096,-0.005711851214656434
3.1,0.01478364205861361
3.104,-0.003124034245671381
3.108,0.02482907050955218
3.112,0.00864451796964215
3.116,0.01336930569313452
3.12,0.010132930800576968
3.124,0.01472932738767018
3.128,0.012445907110113983
3.132,0.008619696660539232
3.136,0.024946315811711157
3.14,0.03605775182000508
3.144,0.018808531236984123
3.148,0.051723943504571976
3.152,0.0486834025864536
3.156,0.04544714152225422
3.16,0.0532377141330539
3.164,0.08524363248278102
3.168,0.08566121825857781
3.172,0.09819375348723498
3.176,0.09562258592679254
3.18,0.1158021017636478
3.184,0.1265596634207526
3.188,0.13475243274916493
3.192,0.15152497326605263
3.196,0.17583101785777272
3.2,0.19523271899921352
3.204,0.19126142387325976
3.208,0.19502836961877515
3.212,0.23861838106070957
3.216,0.25219938698149746
3.22,0.25231759002090076
3.224,0.27792847038628893
3.228,0.2737801722351916
3.232,0.2705440722784476
3.236,0.2741080387305041
3.24,0.2799312339630056
3.244,0.2973257338042153
3.248,0.2948847511478152
3.252,0.2941174284075139
3.256,0.2972805641228405
3.26,0.30348760316017986
3.264,0.28417608979587744
3.268,0.27550955227024343
3.272,0.2692792334644819
3.276,0.2732890008692912
3.28,0.2521123294436447
3.284,0.2432810560081082
3.288,0.24282374329850187
3.292,0.24189053836363814
3.296,0.20558930356151064
3.3,0.19009515734809215
3.304,0.1582961923996352
3.308,0.1594312744850984
3.312,0.14227916434649202
3.316,0.13694693337140007
3.32,0.11104544472421855
3.324,0.10458433067338627
3.328,0.09699344747125843
3.332,0.09909611744907672
3.336,0.08575759722931386
3.34,0.0736442246133067
3.344,0.05997039754983539
3.348,0.040936495347074116
3.352,0.04587087320550313
3.356,0.025004025660743175
3.36,0.025503957267296606
3.364,0.04085489641320805
3.368,0.024565848054763292
3.372,0.018123459026902215
3.376,0.016573071017816007
3.38,0.009679963608158494
3.384,-0.01295122975798273
3.388,-0.005711738727853378
3.392,0.011719978700974082
3.396,-0.004794186261731855
3.4,0.0024094580755074394
3.404,-0.00953827093959544
3.408,-0.005052146477519136
3.412,0.0016116377788647235
3.416,0.01051258733915139
3.42,0.012218138614296381
3.424,-0.006605153485271985
3.428,0.003627007836171172
3.432,-0.013833936171486049
3.436,0.0008776334608248237
3.44,0.00976553829964613
3.444,-0.000499368315418437
3.448,0.013282068097353836
3.452,0.008460212639943903
3.456,0.0024789962970954093
3.46,-0.0024498536983261383
3.464,-0.005309639383490207
3.468,-0.014555816786311068
3.472,-0.012934778452296253
3.476,0.009961096603255122
3.48,0.01514507631299301
3.484,-0.010804724464576027
3.488,0.000685741589969104
3.492,-0.015742093342561554
3.496,-0.009766045981706387
3.5,0.0025994990177119247
3.504,-0.005186161924055467
3.508,-0.019161393107459637
3.512,0.017189017636089918
3.516,-0.000491194734441751
3.52,-0.011043810100239687
3.524,0.001280658364863138
3.528,-0.0008081149742440026
3.532,0.004219385508212972
3.536,-0.0033961801284669644
3.54,0.003147509940453574
3.544,0.009446398133722934
3.548,-0.013161866423297005
3.552,-0.006893779217875472
3.556,0.008465945477799613
3.56,-0.005378638431631674
3.564,-0.0005736908154186738
3.568,-0.004278129824409665
3.572,-0.0033531120826724888
3.576,-0.0037189878357349986
3.58,-0.010623085589562627
3.584,0.007697664791946179
3.588,0.015410475275183756
3.592,0.005428432496425394
3.596,0.02002974874258988
3.6,0.010128570638452794
3.604,0.01542567547451394
3.608,0.032489991966979305
3.612,0.041796597783101366
3.616,0.04722448340850278
3.62,0.06749771343627788
3.624,0.061483446346300916
3.628,0.08568919657187189
3.632,0.11285601422143077
3.636,0.12663644753609618
3.64,0.13767672560272673
3.644,0.14950623511936487
3.648,0.1425338122609107
3.652,0.13263397096491739
3.656,0.14673314004623744
3.66,0.1515520017466232
3.664,0.14560335543372627
3.668,0.12186283451755049
3.672,0.10479228389754035
3.676,0.09178830903476257
3.68,0.08052072561154505
3.684,0.05270854309433402
3.688,0.05299169326606606
3.692,0.046639466615350456
3.696,0.03466896651975977
3.7,0.02353067418458064
3.704,0.012795326174158806
3.708,0.008352057233998286
3.712,0.004263867270203946
3.716,0.01372388466382934
3.72,0.004407624833512974
3.724,0.034519778639713616
3.728,-0.001529168652632213
3.732,0.00547918029681328
3.736,-0.002442451412131077
3.74,-0.002959984275700655
3.744,0.015841466234535785
3.748,0.010096039052957681
3.752,-0.017481841681816785
3.756,-0.010191048571634463
3.76,-0.0013449565001023387
3.764,-0.005163035177540809
3.768,-0.01508354071114649
3.772,0.0011340842388549428
3.776,-0.018907110619456702
3.78,0.0007408819187403828
3.784,0.005433002229985293
3.788,0.00309231492475649
3.792,-0.015936454172703368
3.796,-0.016653256686454107
3.8,-0.05597887131715009
3.804,-0.08579594328305562
3.808,-0.13473277626171662
3.812,-0.1303879340171679
3.816,-0.13849098626009718
3.82,-0.08684381003125266
3.824,-0.026382889895370826
3.828,0.05164672528545181
3.832,0.17370954730436866
3.836,0.3262789540727606
3.84,0.51238546549221
3.844,0.7297152831421214
3.848,0.9012079205767582
3.852,0.974620691092692
3.856,0.9794445595722765
3.86,0.8759447430340832
3.864,0.6993775998301521
3.868,0.48552227483711674
3.872,0.27005603197878575
3.876,0.11215046118886361
3.88,-0.013123626176596447
3.884,-0.10284560026167316
3.888,-0.20304030205611331
3.892,-0.23011621771628873
3.896,-0.24723167817264913
3.9,-0.19797312865282496
3.904,-0.15499973729615119
3.908,-0.0906453563626745
3.912,-0.05727321808036834
3.916,-0.005731121164875218
3.92,-0.014297276602823063
3.924,-0.017473658330565592
3.928,-0.016312544949178238
3.932,-0.00018287319751458982
3.936,-0.003523863224981789
3.94,0.00790037235466483
3.944,-0.0005148780467712152
3.948,0.014023564338270213
3.952,-0.0008314928307706715
3.956,0.0141050524871228
3.96,-0.004677779907015482
3.964,-0.008952675670358365
3.968,-0.000654981254229023
3.972,-0.0019026199186184707
3.976,-0.0008586613172275014
3.98,0.018254819252562646
3.984,0.014507918036584466
3.988,0.022120184890801354
3.992,0.030105202228933772
3.996,0.012732858711680735
4.0,0.04073685367033548
4.004,0.029171516191194253
4.008,0.04242412517230236
4.012,0.03705846591900767
4.016,0.0711564503496452
4.02,0.057205920958834894
4.024,0.07243194492582716
4.028,0.0843218579855609
4.032,0.10626049904054509
4.036,0.11862785059364782
4.04,0.14164784224360571
4.044,0.14631855029208313
4.048,0.17125333563239528
4.052,0.1798641602089597
4.056,0.18116418952205596
4.06,0.19838061053388406
4.064,0.2342776666009403
4.068,0.2450431286334951
4.072,0.2538730397315998
4.076,0.2671078205086913
4.08,0.27298056099041773
4.084,0.28112419990274296
4.088,0.28621204453091426
4.092,0.30899736253455695
4.096,0.2918909826563645
4.1,0.3016183794030167
4.104,0.2829085671300825
4.108,0.284543228126944
4.112,0.31396620420275745
4.116,0.2971094081289405
4.12,0.28219641180970956
4.124,0.2768663838925669
4.128,0.2527902327088071
4.132,0.25108063793613195
4.136,0.22866413789297924
4.14,0.22727284028875944
4.144,0.22331623106264475
4.148,0.20685095519550986
4.152,0.20373864052576238
4.156,0.1762465911332143
4.16,0.1340730045854121
4.164,0.1641975172925758
4.168,0.12253960143323396
4.172,0.1193728120284128
