time,ecg
0.796,0.18926870881033636
0.8,0.18512414053052298
0.804,0.16646000064086972
0.808,0.1740150224279569
0.812,0.15480425427355182
0.816,0.12939319819947584
0.82,0.10496275755847236
0.824,0.08921769699543518
0.828,0.10076435452596884
0.832,0.08080503855527825
0.836,0.07314739545331893
0.84,0.04192374985534256
0.844,0.060517561672501344
0.848,0.04849112042085342
0.852,0.026344785554605118
0.856,0.02699317870794711
0.86,0.02931365728138112
0.864,0.02282457423879936
0.868,0.01560071896699319
0.872,0.014251806700398665
0.876,0.010015950047909934
0.88,0.01173986154140449
0.884,0.022984489416809577
0.888,-0.019014152591856414
0.892,0.0029488867869564878
0.896,0.0059882791951969185
0.9,0.006292638858343687
0.904,-0.0011059276496543776
0.908,-0.015531227239293366
0.912,0.0048561005974367116
0.916,0.018485878631560267
0.92,-0.014411999426690345
0.924,0.00934197002113195
0.928,-0.002754265117170052
0.932,-0.00021512971419313312
0.936,-0.0102323989508368
0.94,-0.0031250209978923426
0.944,0.013161918915932633
0.948,0.005944558689313816
0.952,0.017408806193092926
0.956,0.011835945741165881
0.96,0.004435191298344071
0.964,0.01747091938333332
0.968,0.0044122796172324855
0.972,0.008295598713966226
0.976,-0.002954726575914295
0.98,0.0006730841839874909
0.984,-0.006968976539014999
0.988,0.009899447464983415
0.992,-0.011780575517554853
0.996,0.00782517663568595
1.0,-0.0019053661600689276
1.004,0.011713281619634027
1.008,0.0075093353854431754
1.012,0.018207131122115444
1.016,0.007308725414808332
1.02,-0.015718600896286714
1.024,-0.0006659174999833549
1.028,-0.011712731197895876
1.032,-0.005168090972679385
1.036,0.01514111332141729
1.04,0.006430483336932673
1.044,-0.006886448458835329
1.048,-0.009950155488021455
1.052,0.0006592860976307494
1.056,-0.011592963998095986
1.06,-0.005747117154657919
1.064,0.004702852083068679
1.068,0.014085362908654114
1.072,0.010036535386597725
1.076,-0.01691037517635424
1.08,0.011937129893831068
1.084,0.013564037809766328
1.088,0.022218619764332967
1.092,0.04096914504715077
1.096,0.012544884969607754
1.1,0.03733917424248888
1.104,0.06086540991557762
1.108,0.052249951885546625
1.112,0.09693139196440126
1.116,0.10037748675070074
1.12,0.11937235622821893
1.124,0.11828352107114201
1.128,0.14325745018851924
1.132,0.15420824790502158
1.136,0.1509255106629998
1.14,0.1523047073581092
1.144,0.15021555636863862
1.148,0.13280257145946991
1.152,0.1307073539014252
1.156,0.11888707953394309
1.16,0.11075158169776948
1.164,0.10253407669697791
1.168,0.06747895791821139
1.172,0.06294137134014069
1.176,0.0662643940732161
1.18,0.03275919146756903
1.184,0.022386116632543952
1.188,0.024742450530343154
1.192,0.024881195641076867
1.196,0.011706002264095548
1.2,0.021257578192948774
1.204,0.013906559662174495
1.208,0.011904721287632562
1.212,0.007760575027270308
1.216,0.024653629188471103
1.22,-0.0012187524255086852
1.224,-0.019544240639417284
1.228,0.016324667182946655
1.232,-0.004418980542013309
1.236,0.001165068779112476
1.24,0.013141407836245846
1.244,-0.01599881766067187
1.248,-0.012504705569977834
1.252,-0.01600880440112152
1.256,-0.007950557522953632
1.26,0.004334539824805179
1.264,0.004960241034738199
1.268,0.0016882257309109117
1.272,-0.017615122622180762
1.276,-0.0327443148878261
1.28,-0.022176646664267753
1.284,-0.050324647518018045
1.288,-0.0733789165944996
1.292,-0.10641375741538171
1.296,-0.13862739779499705
1.3,-0.13762626822417576
1.304,-0.12001666947245354
1.308,-0.06617390025704285
1.312,-0.0017196465288191127
1.316,0.10892117809873998
1.32,0.2535681530397594
1.324,0.43848469012877167
1.328,0.6289673470264313
1.332,0.8301307714425499
1.336,0.9571613340788152
1.34,0.9975438358065342
1.344,0.9378005361667743
1.348,0.753075597087222
1.352,0.5588506665359524
1.356,0.35445438852040606
1.36,0.16883382791377377
1.364,0.040061328521998875
1.368,-0.06387561252165798
1.372,-0.16743131077520046
1.376,-0.2241087505934454
1.38,-0.23535827476870483
1.384,-0.21083553381266035
1.388,-0.1734537816316462
1.392,-0.0996979794763658
1.396,-0.06221817452464634
1.4,-0.03826684616137044
1.404,-0.017846582593543853
1.408,-0.01860914973746378
1.412,-0.009570237352222396
1.416,-0.0031594713496287665
1.42,0.008932578621792813
1.424,0.01845482126584017
1.428,-0.012188108091736052
1.432,0.006038869700473117
1.436,-0.00769865376203557
1.44,0.00819587207898638
1.444,0.0030555414667095895
1.448,-0.012816330318042472
1.452,0.016148472919320273
1.456,0.0024766175858390504
1.46,0.005183098247806233
1.464,0.002204215384885475
1.468,0.009175793993132477
1.472,0.023307268383097362
1.476,0.020995607653245013
1.48,0.030641618356695655
1.484,0.03610438428341472
1.488,0.051537956096684746
1.492,0.041513209851587525
1.496,0.03758584291465031
1.5,0.07127378602723662
1.504,0.06638544086214233
1.508,0.09079968317418297
1.512,0.09428162693602878
1.516,0.10073810386890943
1.52,0.11789244789411939
1.524,0.14694766345194904
1.528,0.16181926757875245
1.532,0.15581317445859766
1.536,0.17110635675383967
1.54,0.19480430448503458
1.544,0.19009473727515516
1.548,0.21616885520455656
1.552,0.2264388204872397
1.556,0.24305789451145107
1.56,0.24395773607385543
1.564,0.247713904880086
1.568,0.2529484916593808
1.572,0.2711451776988677
1.576,0.2847878301670385
1.58,0.29178234029652217
1.584,0.3176099293324306
1.588,0.3109376632805293
1.592,0.2899823400410298
1.596,0.3008965200297266
1.6,0.28929717936164867
1.604,0.2846819740712753
1.608,0.2818551100370305
1.612,0.2771271346731384
1.616,0.25709749590619896
1.62,0.2594882060804435
1.624,0.22479347651470855
1.628,0.2228507168540601
1.632,0.23476108750898872
1.636,0.1966440734779768
1.64,0.1942086374626782
1.644,0.16628013397179128
1.648,0.15686201762746685
1.652,0.13653391130946185
1.656,0.12194006178427302
1.66,0.10300130775553117
1.664,0.10295280729995068
1.668,0.07875931114637147
1.672,0.0833744921706948
1.676,0.07786200689496735
1.68,0.06182039555286954
1.684,0.04728646084739793
1.688,0.04750878019655705
1.692,0.03349562737864344
1.696,0.040301676438337854
1.7,0.007697332833060223
1.704,0.018367954560512743
1.708,-0.001880532512759707
1.712,-8.593468182922955e-05
1.716,0.025817118374990435
1.72,0.018865930719657562
1.724,0.0008244110860319079
1.728,-0.008579905767936723
1.732,-0.024498314737564607
1.736,-0.0013508885954467394
1.74,0.02742413756323532
1.744,0.00687137113278692
1.748,-0.0036321886483705657
1.752,0.006169465028647186
1.756,-0.014442492237323409
1.76,-0.0020820467556574985
1.764,0.0016709406013810065
1.768,-0.0003512553516952982
1.772,0.008289903243228283
1.776,0.0037306559713876095
1.78,0.0068934425495162785
1.784,-0.006729274436160669
1.788,0.009090923447883066
1.792,0.01637118203307194
1.796,-0.009642519722651014
1.8,-0.008834713897214434
1.804,0.013387909657397256
1.808,-0.0018921717301370673
1.812,0.014053174494957184
1.816,-0.004414872007183799
1.82,0.014557823587307008
1.824,0.0013201515155744138
1.828,0.002586390734895455
1.832,0.01565100469789244
1.836,-0.0036129410108139814
1.84,-0.009403545060296132
1.844,-0.004471555817320933
1.848,0.004550171655779905
1.852,-0.015606650948388206
1.856,0.006469688073828457
1.86,-0.0052146527012348134
1.864,0.011785760564064164
1.868,-0.023409406869801815
1.872,-0.006964772159478495
1.876,-0.01538096259325852
1.88,-0.005880402573162098
1.884,0.0062038100726607365
1.888,0.0038925298137848932
1.892,0.005917751731594037
1.896,0.010655377058432086
1.9,0.01933293671186395
1.904,0.013731750825888758
1.908,0.039030785817379045
1.912,0.04843555953018516
1.916,0.05715706276117158
1.92,0.07181392569875127
1.924,0.08321577903130384
1.928,0.11510806035565578
1.932,0.108186165168701
1.936,0.11927162623091643
1.94,0.1262420454245508
1.944,0.13226106293381312
1.948,0.13568399987262864
1.952,0.14111184738882104
1.956,0.14734860459247953
1.96,0.14578554566916005
1.964,0.13409021971946747
1.968,0.11444509479043814
1.972,0.11778935606522647
1.976,0.10187042784030806
1.98,0.07837751105949058
1.984,0.059457590630463235
1.988,0.05855399720623643
1.992,0.04348218215405903
1.996,0.01730744574409763
2.0,0.022996246403386492
2.004,0.019808443480749883
2.008,0.0031656916631635033
2.012,0.010287434623377414
2.016,-0.008908282219650567
2.02,0.01705776944209432
2.024,0.014840248678309497
2.028,-0.0010553659663090733
2.032,0.004526519285729955
2.036,-0.023571591594341957
2.04,-0.01125925874008082
2.044,-0.0027668177632431366
2.048,-0.01062767247935397
2.052,0.007193971423552897
2.056,0.019998969074224167
2.06,-0.011753149013612688
2.064,-0.00836962228997702
2.068,0.0023480915438870466
2.072,0.016061536741088508
2.076,-0.012456359410164075
2.08,0.001583120089234706
2.084,0.015204684117275113
2.088,-0.025015526359012528
2.092,-0.03326464695529763
2.096,-0.04618125532237202
2.1,-0.078472972517688
2.104,-0.10079322269115644
2.108,-0.13504601230362442
2.112,-0.16384082942758377
2.116,-0.121881386881293
2.12,-0.08554851349580747
2.124,0.006294614130005603
2.128,0.08848591610727918
2.132,0.22418412748947997
2.136,0.40994966863845445
2.14,0.6131705556720757
2.144,0.8060490988540857
2.148,0.929873306052027
2.152,1.0052415543840816
2.156,0.9341994302390175
2.16,0.7998558438127662
2.164,0.58532776277253
2.168,0.39965139671986577
2.172,0.20586053276803026
2.176,0.05170949524022866
2.18,-0.04986345707844764
2.184,-0.15133865005082575
2.188,-0.22624067831291728
2.192,-0.23161728122777459
2.196,-0.2335754232007558
2.2,-0.1802369149103448
2.204,-0.11823373833351851
2.208,-0.07509634076651633
2.212,-0.028637665423197737
2.216,-0.01894036079226695
2.22,-0.008623856160493912
2.224,0.012683273065924186
2.228,-0.010078420446910496
2.232,-0.02328132636605878
2.236,0.017309496878278083
2.24,0.027070942993635317
2.244,-0.0020120495107199907
2.248,-0.016748968022581228
2.252,0.00023559675997862628
2.256,0.0013704729071710828
2.26,0.003429842822851607
2.264,-0.004467233834684666
2.268,0.014082338560780623
2.272,0.015479869027150442
2.276,-0.0023838781315432232
2.28,0.022307529690321407
2.284,0.0390831169344324
2.288,0.02405886410682509
2.292,0.023348658308432458
2.296,0.030340422374543645
2.3,0.043660786176098074
2.304,0.02670686254929696
2.308,0.052961637351661955
2.312,0.055547667891197264
2.316,0.08691517774814167
2.32,0.07653502690407113
2.324,0.10563905132233016
2.328,0.08941930638109309
2.332,0.11858787737635344
2.336,0.12885693287887048
2.34,0.1305136394701965
2.344,0.15499466780734977
2.348,0.17969792925815148
2.352,0.17886202214488378
2.356,0.17970447163562303
2.36,0.2107766411162339
2.364,0.21585646430178584
2.368,0.23477599109782657
2.372,0.2498814289760844
2.376,0.24511118003233828
2.38,0.2562572906304723
2.384,0.2860753579056714
2.388,0.28330272142387286
2.392,0.2684575637989509
2.396,0.3057237553318524
2.4,0.3024929783042804
2.404,0.2926119839072773
2.408,0.28465172203942635
2.412,0.3023721068409338
2.416,0.2918984657327231
2.42,0.30492412422656034
2.424,0.27643040187631485
2.428,0.26583392641836784
2.432,0.2487954449275334
2.436,0.24611672202558008
2.44,0.2308673136619915
2.444,0.22319557729481215
2.448,0.1911312329221358
2.452,0.17746438191037947
2.456,0.16250197731925747
2.46,0.16085402087977624
2.464,0.15392108768079119
2.468,0.12081818593204091
2.472,0.10822370099101296
2.476,0.10336775377144977
2.48,0.08628813598587323
2.484,0.08759895392124678
2.488,0.04573730239130968
2.492,0.05101994115746083
2.496,0.04334453774969457
2.5,0.02067677006051023
2.504,0.02775365268164722
2.508,0.022504904176955554
2.512,0.024620075286428664
2.516,0.03339026665673343
2.52,0.016038038660561967
2.524,0.004949724489295888
2.528,0.011941764307626855
2.532,0.02068544897932888
2.536,-0.0015071453366004278
2.54,-0.002467505452587047
2.544,0.010891209678835903
2.548,0.0019982651050185966
2.552,0.009799820538724278
2.556,0.002470531379739936
2.56,0.009047656191398207
2.564,-0.00877858083096722
2.568,0.001088420298747206
2.572,-0.001182719428359714
2.576,-0.011457111142574894
2.58,-0.015105252626841918
2.584,0.007254484682272256
2.588,-0.003213789905740888
2.592,-0.01000390648599799
2.596,-0.0008008003172232865
2.6,0.011397833911044401
2.604,-0.022721955691103905
2.608,-0.014904756778018943
2.612,-0.00918468368318859
2.616,0.014643258423886906
2.62,0.0028481426052441297
2.624,0.007688835437886491
2.628,-0.011390664637041973
2.632,-0.011187760013780674
2.636,0.004483379305747
2.64,0.0005863367313744938
2.644,0.005489835996787026
2.648,-0.0018750523904642205
2.652,0.0027825543693074765
2.656,0.001581943674846139
2.66,0.007778189590039501
2.664,0.008070461295240753
2.668,-0.016198382066608688
2.672,-0.022472260267902614
2.676,0.01001818625854882
2.68,0.011878713763274816
2.684,-0.010203197598463684
2.688,-0.018592104829215562
2.692,0.0010029749063244946
2.696,0.009333294431006283
2.7,0.018023880322611048
2.704,0.0052528948571483455
2.708,-0.0035527463351877203
2.712,-0.008638250497990448
2.716,0.0006236428967637448
2.72,-0.002130482708684981
2.724,-0.008727584419998286
2.728,0.022777156819720167
2.732,0.021442289306859694
2.736,0.016849038172014885
2.74,-0.001030828699288517
2.744,0.020426572433485585
2.748,0.023208300090083213
2.752,0.027622819775958804
2.756,0.043695532926369594
2.76,0.047253536192604
2.764,0.059662133093634176
2.768,0.07146179655781403
2.772,0.0824323009597451
2.776,0.07567685215032682
2.78,0.1086972415909939
2.784,0.1157041702272889
2.788,0.12009279651940584
2.792,0.15876809308196843
2.796,0.1650837360414447
2.8,0.16358113957929885
2.804,0.15092153103493927
2.808,0.1565640395022436
2.812,0.13457051211192908
2.816,0.12519431405299708
2.82,0.09904318047374466
2.824,0.09968950089611789
2.828,0.08180802363236696
2.832,0.054122215190118506
2.836,0.05361072818260179
2.84,0.04172366951147057
2.844,0.050537444340877556
2.848,0.03324718940047959
2.852,0.017797883153930754
2.856,0.015028475175859674
2.86,0.009110791560359032
2.864,0.003811607119170376
2.868,-0.006988378955927209
2.872,0.0009450191245692983
2.876,-0.005928805849604049
2.88,-0.011571290096956753
2.884,0.005664650970576928
2.888,0.00423186497016242
2.892,-0.01768727982137868
2.896,-0.0011281388676629173
2.9,0.01000983281973196
2.904,0.010619769098331802
2.908,0.010272203907008504
2.912,0.0003947869330440187
2.916,-0.008455301549882666
2.92,-0.010879952297965624
2.924,0.0032406255356300247
2.928,0.0029801218278888778
2.932,0.010141247617724593
2.936,0.0031757016395509447
2.94,-0.020414187349220392
2.944,-0.05213474338126961
2.948,-0.07348366879023312
2.952,-0.10378361079767635
2.956,-0.13765654846871445
2.96,-0.15215773149711398
2.964,-0.12727271745109758
2.968,-0.08989627533818761
2.972,-0.020028522676335456
2.976,0.08796742411526592
2.98,0.21339581839756205
2.984,0.39073302642744023
2.988,0.5906777369587073
2.992,0.7747057763817965
2.996,0.9326310373498596
3.0,1.0139276535377821
3.004,0.941694091903224
3.008,0.7915798461403946
3.012,0.5987077899128125
3.016,0.4123397946193358
3.02,0.2285023609102579
3.024,0.07496830872829742
3.028,-0.03541772134060283
3.032,-0.1732549127850281
3.036,-0.2119160786312399
3.04,-0.2300223187642626
3.044,-0.24338885829797224
3.048,-0.1892592826640657
3.052,-0.13346663801268532
3.056,-0.08170124949584211
3.06,-0.038979752806937155
3.064,-0.0005221903952883841
3.068,0.013365376951866603
3.072,-0.004485475735872219
3.076,0.019312010028791272
3.08,0.0011687700799238188
3.084,0.018707205997795972
3.088,0.0006095468717969556
3.092,0.003307435029521603
3.096,0.006219438883994667
3.1,0.03506099560151934
3.104,0.012661695954955237
3.108,-0.0018462865686042816
3.112,0.016231702489828057
3.116,0.004517576523155223
3.12,0.005156517560873177
3.124,0.021431103279058006
3.128,0.015372392954263025
3.132,0.02104424908604233
3.136,0.022132672901802986
3.14,0.029687748865748882
3.144,0.03555184243856171
3.148,0.01761759876369727
3.152,0.05009178318846473
3.156,0.04084025617281617
3.16,0.04430000600810785
3.164,0.06705032760699034
3.168,0.0782410820558243
3.172,0.08107834122943508
3.176,0.10775236253679159
3.18,0.09821618150256972
3.184,0.12046057967277601
3.188,0.1321759624194335
3.192,0.15153991169453182
3.196,0.1691237495864482
3.2,0.1707751222782086
3.204,0.20262866391773235
3.208,0.21036865631691343
3.212,0.2047899719822163
3.216,0.2175026915100331
3.22,0.24954175964436437
3.224,0.2590214964541574
3.228,0.270555266543084
3.232,0.2802773428373273
3.236,0.2902276415290325
3.24,0.30317369368112806
3.244,0.2865142143896491
3.248,0.2879620355652984
3.252,0.2888941616880785
3.256,0.3009485888957829
3.26,0.3068610664937741
3.264,0.2846397823907992
3.268,0.2567697434209339
3.272,0.25600502412913856
3.276,0.2545561214839476
3.28,0.24591396939689322
3.284,0.23497122680331786
3.288,0.22617008835099375
3.292,0.2087722482543962
3.296,0.20807502390064478
3.3,0.17630417095505474
3.304,0.15990847463556407
3.308,0.15895160126595428
3.312,0.12476304398591262
3.316,0.13043980316219603
3.32,0.11457824528367318
3.324,0.09977156083937144
3.328,0.10557990708961748
3.332,0.07273661876081214
3.336,0.08966540205666129
3.34,0.057766813404243667
3.344,0.03906052971743773
3.348,0.045171580095601405
3.352,0.027152832358442017
3.356,0.024601199029998508
3.36,0.031005164737659838
3.364,0.028166266445059436
3.368,0.01256781703371597
3.372,0.02538868656201176
3.376,0.02430390978411389
3.38,0.02473964137928854
3.384,0.01369925756336039
3.388,0.020399050967240158
3.392,-0.013398178206230316
3.396,0.0011195764313375023
3.4,-0.005276134471993739
3.404,0.0038547729768409165
3.408,-0.0036390861447237904
3.412,-5.413864135384071e-05
3.416,0.020058797681061585
3.42,-0.0007512668209030276
3.424,0.004856631543467757
3.428,-0.0017801100296181184
3.432,0.001164138689130415
3.436,0.0003635247214376266
3.44,0.004707903153038339
3.444,0.011818395710920231
3.448,0.016594816677886984
3.452,0.003184017979163971
3.456,0.005958861186796174
3.46,-0.011463176185578478
3.464,-0.0008463623633307001
3.468,0.009425841954058154
3.472,0.008675832611796871
3.476,0.002127385692276434
3.48,0.00887178132252242
3.484,0.004913079789229302
3.488,0.012006774862471625
3.492,0.0028961214784168294
3.496,-0.00355526976173219
3.5,0.00335956627982722
3.504,-0.029305170034990793
3.508,0.003829377550542153
3.512,-0.03648376948209016
3.516,-0.017234361591892455
3.52,0.004517950889567795
3.524,0.004775664635607431
3.528,-0.011623603631285144
3.532,-0.007119615627765475
3.536,0.013708350322272966
3.54,-0.004834219955889856
3.544,0.02244151231926779
3.548,5.116101093786499e-06
3.552,0.004127194370065815
3.556,0.016256678753294198
3.56,0.0014712136530977222
3.564,-0.009736316847519893
3.568,-0.000597989149908061
3.572,0.0004901693057181632
3.576,-0.012249252426602398
3.58,-0.00030674762261703563
3.584,-0.0038876809377049624
3.588,0.01465097258435676
3.592,0.008410335978063484
3.596,0.008894492888259069
3.6,0.01554768415369762
3.604,0.02517035095538191
3.608,0.037048286670950774
3.612,0.030522347774628707
3.616,0.041408042263800106
3.62,0.07565367703605623
3.624,0.07438381813618336
3.628,0.0788185479418547
3.632,0.11179178027795902
3.636,0.1254411226011359
3.64,0.11720401636561834
3.644,0.14396987728088265
3.648,0.15500002971702978
3.652,0.1537197485204333
3.656,0.15481368790177552
3.66,0.1292677064467673
3.664,0.1381225181200098
3.668,0.12058625272315904
3.672,0.10565054643166213
3.676,0.10494984660945943
3.68,0.09651765440680443
3.684,0.0855856289537012
3.688,0.06771878501922754
3.692,0.04181529791219084
3.696,0.036419403538424204
3.7,0.03224261755207013
3.704,0.01910772156069161
3.708,0.014010705288600461
3.712,0.01702663176746074
3.716,0.005334549183154157
3.72,-0.003396478325697097
3.724,-0.0016481552888230932
3.728,0.007898329133503804
3.732,0.000979127289665062
3.736,0.00396532679611263
3.74,0.007026549513047591
3.744,-0.003564766583492529
3.748,0.007663397685850196
3.752,0.0038424770002106813
3.756,-0.01231992898695366
3.76,0.014437249173208488
3.764,-0.005001523980351085
3.768,-0.016555200946892445
3.772,-0.010490830227497316
3.776,-0.010405289075885218
3.78,-0.0002537448881805396
3.784,-0.005360707847730718
3.788,-0.010921398306593832
3.792,-0.012340561160487575
3.796,-0.03536540996886367
3.8,-0.06588765245280208
3.804,-0.10059255427401205
3.808,-0.1286595466575982
3.812,-0.16751797532623677
3.816,-0.13455144024614699
3.82,-0.10874961013518417
3.824,-0.016410793258062037
3.828,0.0806958911064441
3.832,0.22240942549204717
3.836,0.39337185729597784
3.84,0.5825385401666826
3.844,0.7744567633177952
3.848,0.9381700638059535
3.852,0.993894109564931
3.856,0.9567953315385873
3.86,0.8289272715175054
3.864,0.6192343173049346
3.868,0.42728024884939547
3.872,0.24106682617798963
3.876,0.07156251894677555
3.88,-0.03377937175031069
3.884,-0.13642285120439487
3.888,-0.21298236639873158
3.892,-0.2529538954925811
3.896,-0.24187170001763492
3.9,-0.19288196579440964
3.904,-0.12264675970384892
3.908,-0.08398147877035592
3.912,-0.03237863348485393
3.916,-0.02774206656723629
3.92,-0.007273281036970884
3.924,-0.00011195742138793451
3.928,0.02468318847447793
3.932,-0.01297463636268037
3.936,0.015877897339466606
3.94,0.003026303846131645
3.944,0.006090329796264242
3.948,0.0037253662022537415
3.952,0.007691381544328914
3.956,0.002577005045123819
3.96,0.019723989897027817
3.964,0.001924853594755323
3.968,0.019395245984709673
3.972,0.003534802107387205
3.976,0.011652645561922987
3.98,0.004235658727898996
3.984,0.02268411692881627
3.988,0.03629903912748153
3.992,0.025380816117265833
3.996,0.02914128545884636
4.0,0.02562268654754256
4.004,0.040886687434665135
4.008,0.03445666797742993
4.012,0.049287994469564736
4.016,0.06956517803145591
4.02,0.09022342272093409
4.024,0.11570735018932277
4.028,0.09314923997384385
4.032,0.12553734425756397
4.036,0.12649027332392265
4.04,0.13601506025351195
4.044,0.1558192539468923
4.048,0.16643185180239553
4.052,0.18143171241885764
4.056,0.19077900725619526
4.06,0.1952439922345878
4.064,0.20777707780246982
4.068,0.243150027991823
4.072,0.24645960476567924
4.076,0.25487197730369243
4.08,0.27132318554846563
4.084,0.28820839621886046
4.088,0.28953628535652093
4.092,0.2869604057080832
4.096,0.3097784316730596
4.1,0.3154324169090962
4.104,0.3048011370145707
4.108,0.30789304810333257
4.112,0.3069951545614735
4.116,0.3004820019307665
4.12,0.28821518069809393
4.124,0.27937020843888527
4.128,0.2684730800052315
4.132,0.24094925177007048
4.136,0.24652780346464423
4.14,0.21271811211494043
4.144,0.20445456073283738
4.148,0.21113946367777522
4.152,0.19199284209578685
4.156,0.18392926876231636
4.16,0.15196087838809233
4.164,0.12909739561877487
4.168,0.12461983695474596
4.172,0.11503131895358158
4.176,0.10246802218870692
4.18,0.10143765336840047
